Consulta,Termo de pesquisa,Seção,URL,Título,Resumo,Data
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/instrucao-normativa-bcb-n-680-de-11-de-novembro-de-2025-668633204,"INSTRUÇÃO NORMATIVA BCB Nº 680, DE 11 DE NOVEMBRO DE 2025","lhes confere o art. 23, inciso I, alínea ""a"", do Regimento Interno do Banco Central do Brasil, anexo à <span class='highlight' style='background:#FFA;'>Resolução</span> ... BCB nº 340, de 21 de setembro de 2023, e tendo em conta as disposições da <span class='highlight' style='background:#FFA;'>Resolução</span> CMN nº 5.216, de ... prestação de informação"" corresponde ao período de cálculo do Grupo ""B"", de que trata o art. 17 da <span class='highlight' style='background:#FFA;'>Resolução</span> ... Art. 5º Para fins do disposto na <span class='highlight' style='background:#FFA;'>Resolução</span> BCB nº 131, de 20 de agosto de 2021, o Banco Central do Brasil",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/ato-n-2.947-de-10-de-novembro-de-2025-668632643,"ATO Nº 2.947, DE 10 DE NOVEMBRO DE 2025","DE ÁGUAS E SANEAMENTO BÁSICO - ANA, no exercício da competência delegada pelo art. 2º, inciso I, da <span class='highlight' style='background:#FFA;'>Resolução</span> ... realizada em 3/11/2025, nos do art. 12, inciso V, da Lei nº 9.984, de 17/7/2000, com fundamento na <span class='highlight' style='background:#FFA;'>Resolução</span> ATO Nº 2.947, DE 10 DE NOVEMBRO DE 2025 O SUPERINTENDENTE DE REGUL...",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/decisao-supas-n-1.599-de-6-de-novembro-de-2025-668631767,"DECISÃO SUPAS Nº 1.599, DE 6 DE NOVEMBRO DE 2025","uso de suas atribuições, em conformidade com o art. 3º e o inciso XII do art. 8º, ambos do Anexo da <span class='highlight' style='background:#FFA;'>Resolução</span> ... Art. 2º As autorizatárias deverão observar as condições previstas na <span class='highlight' style='background:#FFA;'>Resolução</span> ANTT nº 4.777, de 6 de ... Art. 3º A não observância do art. 9º da <span class='highlight' style='background:#FFA;'>Resolução</span> ANTT nº 4.777, de 2015, implica renúncia da autorização ... objeto da autorização ou infração grave, apuradas em processo regular instaurado conforme disposto em <span class='highlight' style='background:#FFA;'>resolução</span> ... Art. 6º A não observância do disposto nesta Decisão implicará a aplicação das sanções previstas em <span class='highlight' style='background:#FFA;'>resolução</span> ",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/portaria-suframa-n-2.248-de-11-de-novembro-de-2025-668631401,"Portaria SUFRAMA Nº 2.248, DE 11 DE novembro DE 2025","SUPERINTENDÊNCIA DA ZONA FRANCA DE MANAUS, no uso de suas atribuições legais e considerando o que lhe autoriza a <span class='highlight' style='background:#FFA;'>Resolução</span> ... atualizado na Suframa, de acordo com as normas em vigor; e IV - o cumprimento das exigências contidas na <span class='highlight' style='background:#FFA;'>Resolução</span> rtaria SUFRAMA Nº 2.248, DE 11 DE novembro DE 2...",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/ato-n-2.946-de-10-de-novembro-de-2025-668631362,"ATO Nº 2.946, DE 10 DE NOVEMBRO DE 2025","DE ÁGUAS E SANEAMENTO BÁSICO - ANA, no exercício da competência delegada pelo art. 2º, inciso I, da <span class='highlight' style='background:#FFA;'>Resolução</span> ANA nº 198, de 26/6/2024, torna público que a DIRETORIA COLEGIADA em sua 945ª Reunião Deliberativa Ordinária, realizada em 3/11/2025, nos termos do art. 4º, inciso XII, §3º e do art. 12, inciso V, da Lei nº 9.984, de 17/7/2000, com fu...",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/despacho-n-3.239-de-31-de-outubro-de-2025-668631204,"DESPACHO Nº 3.239, DE 31 DE OUTUBRO DE 2025","manifestação das partes, nos termos do previsto no art. 69, da Norma de Organização Aneel - 001, aprovada pela <span class='highlight' style='background:#FFA;'>Resolução</span> DESPACHO Nº 3.239, DE 31 DE OUTUBRO DE 2025 O SUPERINTENDENTE DE MEDIAÇÃO ADMINISTRATIVA E DAS RELAÇÕES DE CONSUMO - ANEEL, no uso das suas competências, em conformidade com o disposto no inciso IV do art. 1º da Portaria nº ...",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/alvara-n-7.512-de-11-de-novembro-de-2025-668630970,"Alvará nº 7.512, de 11 de NOVEMBRO de 2025","OUTORGA DE TÍTULOS MINERÁRIOS DA AGÊNCIA NACIONAL DE MINERAÇÃO, no uso da competência delegada pela <span class='highlight' style='background:#FFA;'>Resolução</span> de Pesquisa O SUPERINTENDENTE DE OUTORGA DE TÍTULOS MINERÁRIOS DA AGÊNCIA NACIONAL DE MINERAÇÃO, no uso da competência delegada pela Resolução ANM n° 211/2025 e com fundamento no art. 15, do Decreto-lei n° 227, de 28 de fevereiro de 1...",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/acordao-n-734/2025-antaq-668630805,ACÓRDÃO Nº 734/2025-ANTAQ,"pedido do Centro Nacional de Navegação Transatlântica - CNNT (Centronave), que argui a invalidade da <span class='highlight' style='background:#FFA;'>Resolução</span> -ANTAQ ... Colegiada de nº 598, ante as razões expostas pelo Relator, em: 5.1. não conhecer o pleito de invalidar a <span class='highlight' style='background:#FFA;'>Resolução</span> -ANTAQ 1. Processo: 50300.015904/2025-90 2. Interessa...",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/acordao-n-738/2025-antaq-668630721,ACÓRDÃO Nº 738/2025-ANTAQ,"multa no valor de R$ 70.000,00 (setenta mil reais), pela infração prevista no art. 32, inciso XXXIV, da <span class='highlight' style='background:#FFA;'>Resolução</span> -ANTAQ 1. Processo: 50300.008996/2024-71 2. Interessado: S.A. Marítima Eurobrás Agente e Comissária - em Recuperação Judicial 3. Relator: Lima Filho 4. Unidade Técnica: Superintendência de Fiscalização e Coordenação das Unidades Re...",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/autorizacao-sdl-anp-n-701-de-12-de-novembro-de-2025-668630243,"AUTORIZAÇÃO SDL-ANP Nº 701, DE 12 DE NOVEMBRO DE 2025",", tendo em vista o disposto na Lei nº 9.478, de 6 de agosto de 1997, considerando as disposições da <span class='highlight' style='background:#FFA;'>Resolução</span> ANP nº 960, de 5 de outubro de 2023, e o que consta do processo nº 48610.219039/2025-11, resolve: autorizar a empresa LIDERANÇA COMBUSTÍVEIS LTDA., CNPJ nº 45.877.199/0002-50, a operar a instalação de transportador-revendedor-retalhis...",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/atos-de-10-de-novembro-de-2025-668630022,ATOS DE 10 DE NOVEMBRO DE 2025,"DE ÁGUAS E SANEAMENTO BÁSICO - ANA, no exercício da competência delegada pelo art. 2º, inciso I, da <span class='highlight' style='background:#FFA;'>Resolução</span> ANA nº 198, de 26/6/2024, torna público que a DIRETORIA COLEGIADA em sua 945ª Reunião Deliberativa Ordinária, realizada em 3/11/2025, nos termos do art. 4º, inciso XII, §3º, do art. 7º, §3º, e do art. 12, inciso V, da Lei nº 9.984, de...",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/portaria-n-18.191-de-4-de-novembro-de-2025-668629864,"PORTARIA Nº 18.191, DE 4 DE NOVEMBRO DE 2025","SIA, de 9 de março de 2023, tendo em vista o disposto na Lei nº 7.565, de 19 de dezembro de 1986, na <span class='highlight' style='background:#FFA;'>Resolução</span> PORTARIA Nº 18.191, DE 4 DE NOVEMBRO DE 2025 O GERENTE DE CERTIFICAÇÃO E SEGURANÇA OPERACIONAL, no uso da atribuição que lhe confere o art. 4º, inciso III, da Portaria nº 10.700/SIA, de 9 de março de 2023, tendo em vista o disposto na...",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/alvara-n-7.511-de-11-de-novembro-de-2025-668628644,"Alvará nº 7.511, de 11 de NOVEMBRO de 2025","OUTORGA DE TÍTULOS MINERÁRIOS DA AGÊNCIA NACIONAL DE MINERAÇÃO, no uso da competência delegada pela <span class='highlight' style='background:#FFA;'>Resolução</span> de Pesquisa O SUPERINTENDENTE DE OUTORGA DE TÍTULOS MINERÁRIOS DA AGÊNCIA NACIONAL DE MINERAÇÃO, no uso da competência delegada pela Resolução ANM n° 211/2025 e com fundamento no art. 15, do Decreto-lei n° 227, de 28 de fevereiro de 1...",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/portaria-suframa-n-2.250-de-12-de-novembro-de-2025-668627595,"Portaria SUFRAMA Nº 2.250, DE 12 DE novembro DE 2025","SUPERINTENDÊNCIA DA ZONA FRANCA DE MANAUS, no uso de suas atribuições legais e considerando o que lhe autoriza a <span class='highlight' style='background:#FFA;'>Resolução</span> ... atualizado na Suframa, de acordo com as normas em vigor; e IV - o cumprimento das exigências contidas na <span class='highlight' style='background:#FFA;'>Resolução</span> rtaria SUFRAMA Nº 2.250, DE 12 DE novembro DE 2...",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/portaria-surod-n-132-de-11-de-novembro-de-2025-668627004,"PORTARIA SUROD Nº 132, DE 11 DE NOVEMBRO DE 2025","Infraestrutura Rodoviária da Agência Nacional de Transportes Terrestres - ANTT, tendo em vista o que dispõe a <span class='highlight' style='background:#FFA;'>Resolução</span> PORTARIA SUROD Nº 132, DE 11 DE NOVEMBRO DE 2025 O Superintendente de Infraestrutura Rodoviária da Agência Nacional de Transportes Terrestres - ANTT, tendo em vista o que dispõe a Resolução ANTT nº 5.977, de 7 de abril de 202...",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/portaria-dg-n-275-de-12-de-novembro-de-2025-668626343,"PORTARIA DG Nº 275, DE 12 DE NOVEMBRO DE 2025","Terrestres - ANTT, no uso das atribuições que lhe confere o art. 12 do Regimento Interno, considerando a <span class='highlight' style='background:#FFA;'>Resolução</span> ... experimental após a publicação das autorizações temporárias; e III - outras competências previstas na <span class='highlight' style='background:#FFA;'>Resolução</span> ... experimental após a publicação das autorizações temporárias; e III - outras competências previstas na <span class='highlight' style='background:#FFA;'>Resolução</span> ... Art. 4º Tendo em vista que o Programa de Sustentabilidade para Infraestrutura, instituído pela <span class='highlight' style='background:#FFA;'>Resolução</span> ",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/portaria-secex-n-451-de-12-de-novembro-de-2025-668625769,"PORTARIA SECEX Nº 451, DE 12 DE NOVEMBRO DE 2025","12 DE NOVEMBRO DE 2025 Estabelece critérios para alocação de cotas para importação determinadas pela <span class='highlight' style='background:#FFA;'>Resolução</span> ... novembro de 2025, e altera a Portaria Secex nº 383, de 5 de fevereiro de 2025, em razão da publicação da <span class='highlight' style='background:#FFA;'>Resolução</span> ... . 20, inciso XVI, do Anexo I ao Decreto nº 11.427, de 2 de março de 2023, e tendo em consideração a <span class='highlight' style='background:#FFA;'>Resolução</span> ... de 3 de novembro de 2025, resolve: Art. 1º A alocação das cotas para importação estabelecidas pela <span class='highlight' style='background:#FFA;'>Resolução</span> ... TATIANA PRAZERES ANEXO ÚNICO COTAS PARA IMPORTAÇÃO ESTABELECIDAS PELA <span class='highlight' style='background:#FFA;'>RESOLUÇÃO</span> DO COMITÊ-EXECUTIVO DE",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/portaria-seges/mgi-n-10.110-de-12-de-novembro-de-2025-668625551,"PORTARIA SEGES/MGI Nº 10.110, DE 12 DE NOVEMBRO DE 2025","concedentes, repassadores ou mandatária da União e os convenentes ou recebedores de recursos que vise à <span class='highlight' style='background:#FFA;'>resolução</span> ... consensual, os prazos prescricionais permanecem suspensos, conforme o art. 7º, caput, inciso V, da <span class='highlight' style='background:#FFA;'>Resolução</span> rmas complementares para a solução consensual de que trata o a...",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/acordao-n-744/2025-antaq-668625337,ACÓRDÃO Nº 744/2025-ANTAQ,". determinar à Superintendência de Regulação que inicie, com celeridade, procedimento de revisão da <span class='highlight' style='background:#FFA;'>Resolução</span> -ANTAQACÓRDÃO Nº 744/2025-ANTAQ 1. Processo: 50300.008486/2024-01 2. Interessado: ANTAQ 3. Relator: Alber Vasconcelos 4. Unidade Técnica: Superintendência de Estudos e Projetos Hidroviários 5. Acórdão: VISTOS, relatados e discutidos os...",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/deliberacao-dg-n-87/2025-antaq-de-12-de-novembro-de-2025-668625210,"DELIBERAÇÃO-DG Nº 87/2025-ANTAQ, DE 12 DE NOVEMBRO DE 2025","SOG oriente a CDSA com o objetivo do contrato de transição atender a todas as exigências dispostas na <span class='highlight' style='background:#FFA;'>Resolução</span> ... Termo de Ajuste de Conhecimento de Dívidas, nos moldes do Termo de Ajustamento de Conduta conforme <span class='highlight' style='background:#FFA;'>resolução</span> : O DIRETOR-GERAL DA AGÊNCIA NACIONAL DE TRANSPORTES AQUAVIÁRIOS...",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/decisao-surod-n-1.314-de-5-de-novembro-de-2025-668624679,"DECISÃO SUROD Nº 1.314, DE 5 DE NOVEMBRO DE 2025","Agência Nacional de Transportes Terrestres - ANTT, no uso de suas atribuições e em conformidade com a <span class='highlight' style='background:#FFA;'>Resolução</span> ... ANTT nº 5.818, de 03 de maio de 2018, complementada pela <span class='highlight' style='background:#FFA;'>Resolução</span> ANTT nº 5.963, de 10 de março de ... 2022 e <span class='highlight' style='background:#FFA;'>Resolução</span> ANTT nº 6.000, de 01 de dezembro de 2022, e no que consta do Processo nº 50505.055453",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/portaria-cgraj/susep-n-2.831-de-12-de-novembro-de-2025-668624410,"PORTARIA CGRAJ/SUSEP nº 2.831, de 12 de NOVEMBRO de 2025","de 15 de janeiro de 2007, no inciso II do art. 5º, no §2° do art. 26 e no §7º do art. 28, todos da <span class='highlight' style='background:#FFA;'>Resolução</span> uso da competência delegada pelo Superintendente da Susep, por meio da Portaria nº 8.186, de 21 de julho de 2023, tendo em vista o disposto no inciso III do art. 4º da Lei Complementar nº 126, de 15 de janeiro de 2007, no inciso II do ...",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/despacho-n-3.335-de-11-de-novembro-de-2025-668624245,"DESPACHO Nº 3.335, DE 11 DE NOVEMBRO DE 2025","vista a deliberação da Diretoria, o que consta do Processo nº 48500.905668/2022-52, e considerando a <span class='highlight' style='background:#FFA;'>resolução</span> ... cento e dez milhões, oitocentos e cinco mil, seiscentos e sessenta e oito reais e três centavos); e <span class='highlight' style='background:#FFA;'>resolução</span> da Diretoria, o que consta do Processo nº 48500.905668/2022-52,...",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/portaria-suframa-n-2.249-de-11-de-novembro-de-2025-668623937,"Portaria SUFRAMA Nº 2.249, DE 11 DE novembro DE 2025","SUPERINTENDÊNCIA DA ZONA FRANCA DE MANAUS, no uso de suas atribuições legais e considerando o que lhe autoriza a <span class='highlight' style='background:#FFA;'>Resolução</span> ... atualizado na Suframa, de acordo com as normas em vigor; e IV - o cumprimento das exigências contidas na <span class='highlight' style='background:#FFA;'>Resolução</span> rtaria SUFRAMA Nº 2.249, DE 11 DE novembro DE 2...",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/acordao-n-742/2025-antaq-668623624,ACÓRDÃO Nº 742/2025-ANTAQ,"Rio de Janeiro sobre a permanência descrita, afastando a aplicação da isenção prevista no art. 10 da <span class='highlight' style='background:#FFA;'>Resolução</span> -ANTAQ 1. Processo: 50300.026240/2024-11 2. Interessado: Embrareb Soluções Marítimas Ltda. 3. Relator: Lima Filho 4. Unidade Técnica: Superintendência de Regulação - SRG 5. Acórdão: VISTOS, relatados e discutidos os presentes autos qu...",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/acordao-n-736/2025-antaq-668622389,ACÓRDÃO Nº 736/2025-ANTAQ,"oitenta) dias, nos termos do art. 49 da Lei nº 10.233/2001, combinado com o inciso III do art. 31 da <span class='highlight' style='background:#FFA;'>Resolução</span> -ANTAQACÓRDÃO Nº 736/2025-ANTAQ 1. Processo: 50300.022231/2025-24 2. Interessado: Terminal Portuário Novo Remanso S.A. 3. Relator: Caio Farias 4. Unidade Técnica: Superintendência de Outorgas 5. Acórdão: VISTOS, relatados e discutidos...",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/acordao-n-747/2025-antaq-668622308,ACÓRDÃO Nº 747/2025-ANTAQ,"oitenta) dias, operações com carga geral no referido terminal, com fundamento no art. 31, inciso IV, da <span class='highlight' style='background:#FFA;'>Resolução</span> -ANTAQACÓRDÃO Nº 747/2025-ANTAQ 1. Processo: 50300.021334/2025-77 2. Interessado: Atem's Distribuidora de Petróleo S.A. 3. Relator: Caio Farias 4. Unidade Técnica: Superintendência de Outorgas - SOG 5. Acórdão: VISTOS, relatados e ...",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/acordao-n-760/2025-antaq-668621932,ACÓRDÃO Nº 760/2025-ANTAQ,"Contrato de Adesão nº 05/2023, com fulcro no art. 49 da Lei nº 10.233/2001 e no art. 31, inciso III, da <span class='highlight' style='background:#FFA;'>Resolução</span> -ANTAQ 1. Processo: 50300.022970/2024-35 2. Interessado: Cargill Agricola S.A. 3. Relatora: Flávia Takafashi 4. Unidade Técnica: Superintendência de Outorgas 5. Acórdão: VISTOS, relatados e discutidos os presentes autos que tratam ...",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/decisao-suroc-n-655-de-5-de-novembro-de-2025-668621607,"DECISÃO SUROC Nº 655, DE 5 DE NOVEMBRO DE 2025","Agência Nacional de Transportes Terrestres - ANTT, no uso de suas atribuições, em conformidade com a <span class='highlight' style='background:#FFA;'>Resolução</span> s de Transporte Rodoviário e Multimodal de Cargas Substituta da Agência Nacional de Transportes Terrestres - ANTT, no uso de suas atribuições, em conformidade com a Resolução nº 5.818, de 3 de maio de 2018, e nos termos do que consta ...",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/ata-da-assembleia-geral-extraordinaria-n-4-668621207,ATA DA ASSEMBLÉIA GERAL EXTRAORDINÁRIA Nº 4,"Conselho de Administração da IMBEL e designado substituto eventual do Presidente do referido Conselho ( <span class='highlight' style='background:#FFA;'>Resolução</span> ... Senhora Angélica Lessa de Aguiar Medeiros, designada para exercer a função de Secretária da Assembleia ( <span class='highlight' style='background:#FFA;'>Resolução</span> Conselho de Administração ATA DA ASSEMBLÉIA GERAL EXTRAORD...",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/ato-declaratorio-cvm-n-24.167-de-8-de-novembro-de-2025-668621032,"ATO DECLARATÓRIO CVM Nº 24.167, DE 8 DE NOVEMBRO DE 2025","data, com base na competência atribuída pelo artigo 39, incisos V e VI, do Regimento Interno da CVM ( <span class='highlight' style='background:#FFA;'>Resolução</span> ATO DECLARATÓRIO CVM Nº 24.167, DE 8 DE NOVEMBRO DE 2025 O SUPERINTENDENTE DE RELAÇÕES COM O MERCADO E INTERMEDIÁRIOS DA COMISSÃO DE VALORES MOBILIÁRIOS torna público que, nesta data, com base na competência atribuída pelo artigo 39, ...",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/decisao-supas-n-1.607-de-7-de-novembro-de-2025-668620642,"DECISÃO SUPAS Nº 1.607, DE 7 DE NOVEMBRO DE 2025","no uso de suas atribuições, em conformidade com o art. 3º e o inciso X do art. 8º, ambos do Anexo da <span class='highlight' style='background:#FFA;'>Resolução</span> ... nº 5.818, de 3 de maio de 2018; com o inciso IV do art. 29 e o inciso VIII do art. 105, ambos da <span class='highlight' style='background:#FFA;'>Resolução</span> ... nº 5.976, de 7 de abril de 2022; com o §2º do art. 33 da <span class='highlight' style='background:#FFA;'>Resolução</span> ANTT nº 6.033, de 21 de dezembro ... para período posterior à data de encerramento das atividades nos termos da Seção V do Capítulo VI da <span class='highlight' style='background:#FFA;'>Resolução</span> ",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/decisao-suroc-n-656-de-6-de-novembro-de-2025-668620513,"DECISÃO SUROC Nº 656, DE 6 DE NOVEMBRO DE 2025","Agência Nacional de Transportes Terrestres - ANTT, no uso de suas atribuições, em conformidade com a <span class='highlight' style='background:#FFA;'>Resolução</span> s de Transporte Rodoviário e Multimodal de Cargas Substituta da Agência Nacional de Transportes Terrestres - ANTT, no uso de suas atribuições, em conformidade com a Resolução nº 5.818, de 3 de maio de 2018, e nos termos do que consta ...",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/portaria-reitoria/unilab-n-767-de-12-de-novembro-de-2025-668620159,"PORTARIA REITORIA/UNILAB Nº 767, DE 12 DE NOVEMBRO DE 2025","publicado no DOU de 06 de maio de 2025, Edição: 83, Seção 2, Página 1; Considerando o que consta na <span class='highlight' style='background:#FFA;'>Resolução</span> uso de suas atribuições legais, de acordo com a Lei nº 12.289, de 20 de julho de 2010, publicada no DOU de 21 de julho de 2010, e o Decreto Presidencial de 05 de maio de 2025, publicado no DOU de 06 de maio de 2025, Edição: 83, Seção ...",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/ato-declaratorio-executivo-eqben/deleben/srrf08/rfb-n-1.531-de-12-de-novembro-de-2025-668619741,"ATO DECLARATÓRIO EXECUTIVO EQBEN/DELEBEN/SRRF08ª/RFB Nº 1.531, DE 12 DE NOVEMBRO DE 2025","referida habilitação é específica ao projeto de investimento em reforços em instalações de transmissão ( <span class='highlight' style='background:#FFA;'>Resolução</span> ao Regime Especial de Incentivos para o Desenvolvimento da Infraestrutura (Reidi) à pessoa jurídica que menciona. O AUDITOR-FISCAL DA RECEITA FEDERAL DO BRASIL signatário, no uso das atribuições que lhe conferem a alínea ""b"" do in...",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/portaria-n-18.196-de-5-de-novembro-de-2025-668619344,"PORTARIA Nº 18.196, DE 5 DE NOVEMBRO DE 2025","SIA, de 9 de março de 2023, tendo em vista o disposto na Lei nº 7.565, de 19 de dezembro de 1986, na <span class='highlight' style='background:#FFA;'>Resolução</span> PORTARIA Nº 18.196, DE 5 DE NOVEMBRO DE 2025 O GERENTE DE CERTIFICAÇÃO E SEGURANÇA OPERACIONAL, no uso da atribuição que lhe confere o art. 4º, inciso III, da Portaria nº 10.700/SIA, de 9 de março de 2023, tendo em vista o disposto na...",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/resolucao-cdr-n-22-de-11-de-novembro-de-2025-668618661,"<span class='highlight' style='background:#FFA;'>Resolução</span> - CDR Nº 22, DE 11 DE NOVEMBRO DE 2025"," <span class='highlight' style='background:#FFA;'>Resolução</span> - CDR Nº 22, DE 11 DE NOVEMBRO DE 2025 O COMITÊ DE DECISÃO REGIONAL (CDR), considerando o contido ... Art. 2º Esta <span class='highlight' style='background:#FFA;'>Resolução</span> entra em vigor a partir de sua publicação.171, de 09 de setembro de 2024, que aprovou a Estrutura Regimental do INCRA, com suporte no art. 9º c/c art. 14...",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/despacho-n-3.293-de-5-de-novembro-de-2025-668618458,"DESPACHO Nº 3.293, DE 5 DE NOVEMBRO DE 2025","manifestação das partes, nos termos do previsto no art. 69, da Norma de Organização Aneel - 001, aprovada pela <span class='highlight' style='background:#FFA;'>Resolução</span> DESPACHO Nº 3.293, DE 5 DE NOVEMBRO DE 2025 O SUPERINTENDENTE DE MEDIAÇÃO ADMINISTRATIVA E DAS RELAÇÕESDE CONSUMO - ANEEL, no uso das suas competências, em conformidade com o disposto no inciso IV do art. 1º da Portaria nº 4...",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/despacho-sdl-anp-n-1.573-de-12-de-novembro-de-2025-668618251,"DESPACHO SDL-ANP Nº 1.573, DE 12 DE NOVEMBRO DE 2025","conferidas pela Portaria ANP nº 265, de 10 de setembro de 2020, com base no art. 34, inciso I, alínea c, da <span class='highlight' style='background:#FFA;'>Resolução</span> DESPACHO SDL-ANP Nº 1.573, DE 12 DE NOVEMBRO DE 2025 O SUPERINTENDENTE ADJUNTO DE DISTRIBUIÇÃO E LOGÍSTICA DA AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS - ANP, no uso das atribuições que lhe foram conferidas pe...",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/acordao-n-741/2025-antaq-668618102,ACÓRDÃO Nº 741/2025-ANTAQ,"indeferir o pedido de medida cautelar, porquanto ausentes os pressupostos constantes do art. 40 da <span class='highlight' style='background:#FFA;'>Resolução</span> -ANTAQACÓRDÃO Nº 741/2025-ANTAQ 1. Processo: 50300.021314/2025-04 2. Interessados: Newfer S.A. e Portonave S.A. 3. Relator: Lima Filho 4. Unidade Técnica: Superintendência de Fiscalização e Coordenação das Unidades Regionais - SFC 5. Ac...",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/ato-declaratorio-cvm-n-24.178-de-11-de-novembro-de-2025-668617871,"Ato Declaratório CVM Nº 24.178, de 11 de novembro de 2025","da Deliberação CVM Nº 176, de 03 de fevereiro de 1995, e tendo em vista o disposto no artigo 38 da <span class='highlight' style='background:#FFA;'>Resolução</span> ... seguir referido, em virtude do descumprimento do inciso II do artigo 4º combinado com o artigo 15 da <span class='highlight' style='background:#FFA;'>Resolução</span> Declaratório CVM Nº 24.178, de 11 de novembro de 2025 O Superint...",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/portaria-cgraj/susep-n-2.832-de-12-de-novembro-de-2025-668617843,"PORTARIA CGRAJ/SUSEP nº 2.832, de 12 de NOVEMBRO de 2025","do artigo 3º do Decreto-Lei nº 261, de 28 de fevereiro de 1967, com base no inciso V do artigo 5º da <span class='highlight' style='background:#FFA;'>Resolução</span> PORTARIA CGRAJ/SUSEP nº 2.832, de 12 de NOVEMBRO de 2025 O COORDENADOR-GERAL DE REGIMES ESPECIAIS, AUTORIZAÇÕES E JULGAMENTOS DA SUPERINTENDÊNCIA DE SEGUROS PRIVADOS - SUSEP, no uso da competência delegada pelo Superintendente da Suse...",13/11/2025
Teste DOU,resolução,DOU - Seção 1,http://www.in.gov.br/web/dou/-/despacho-n-3.256-de-3-de-novembro-de-2025-668617608,"DESPACHO Nº 3.256, DE 3 DE NOVEMBRO DE 2025","2014 até a data da correção da classificação para iluminação pública, nos termos do art. art. 323 da <span class='highlight' style='background:#FFA;'>Resolução</span> de valores por faturamento incorreto e, no mérito, dar-lhe provimento, e, por conseguinte: (i) reformar a decisão exarada pela SMA, por meio do Despacho nº 2.603, de 2025, em sede de juízo de reconsideração; (ii) determinar que a Equ...",13/11/2025
